id,x,y,w,h,score,area,energy,mask_file,crop
60,876,31,180,233,0.020272967772943396,16859,0.41935483870967744,2_mask_060.png,2_crop_060.jpg
61,47,0,1053,693,0.25509139009108334,212134,0.4199346405228758,2_mask_061.png,2_crop_061.jpg
62,30,0,570,346,0.0775156325155393,64462,0.42105263157894735,2_mask_062.png,2_crop_062.jpg
63,30,0,570,264,0.047184944684887944,39239,0.4224137931034483,2_mask_063.png,2_crop_063.jpg
64,318,361,113,175,0.011428571428557686,9504,0.4230769230769231,2_mask_064.png,2_crop_064.jpg
65,30,0,570,329,0.06575036075028169,54678,0.42507645259938837,2_mask_065.png,2_crop_065.jpg
66,648,686,452,70,0.016024531024511755,13326,0.425531914893617,2_mask_066.png,2_crop_066.jpg
67,551,519,126,232,0.021367243867218173,17769,0.425531914893617,2_mask_067.png,2_crop_067.jpg
68,166,48,600,276,0.050577200577139755,42060,0.42616033755274263,2_mask_068.png,2_crop_068.jpg
69,119,15,647,541,0.0799879749878788,66518,0.42788461538461536,2_mask_069.png,2_crop_069.jpg
70,552,519,125,228,0.01734247234245149,14422,0.42857142857142855,2_mask_070.png,2_crop_070.jpg
71,30,0,570,324,0.058584656084585636,48719,0.42955326460481097,2_mask_071.png,2_crop_071.jpg
72,467,0,530,300,0.08014430014420378,66648,0.43202416918429004,2_mask_072.png,2_crop_072.jpg
73,95,0,250,130,0.014746272246254515,12263,0.43283582089552236,2_mask_073.png,2_crop_073.jpg
74,30,0,1070,682,0.1447426647424907,120368,0.43532684283727396,2_mask_074.png,2_crop_074.jpg
75,119,33,647,523,0.07074314574306068,58830,0.436046511627907,2_mask_075.png,2_crop_075.jpg
76,635,699,465,57,0.02132515632513068,17734,0.43661971830985913,2_mask_076.png,2_crop_076.jpg
77,0,0,1100,693,0.27884559884526355,231888,0.4372163388804841,2_mask_077.png,2_crop_077.jpg
